date_heure,date_heure_fin,nom_client,client_id,zone,type_prestation,duree_prestation_min,montant_recu_eur,statut,temps_non_facture_min
2025-09-11 09:00:00,2025-09-11 09:25:00,Camille Dupont,1168,Maillot,Séance électrolyse,25,75,Réalisé,10
2025-09-11 09:40:00,2025-09-11 10:10:00,Emma Simon,1178,Menton,Séance électrolyse,30,90,Réalisé,9
2025-09-11 10:24:00,2025-09-11 11:39:00,Marine Roux,1234,Nuque,Séance électrolyse,75,180,Réalisé,11
2025-09-11 13:15:00,2025-09-11 14:05:00,Maya Richard,1191,Poitrine,Séance électrolyse,50,130,Réalisé,14
2025-09-11 14:24:00,2025-09-11 14:39:00,Margaux Mercier,1247,Menton,Consultation préalable,15,0,Annulé,6
2025-09-12 09:00:00,2025-09-12 09:15:00,Alice Mercier,1236,Lèvres,Consultation préalable,15,25,Réalisé,15
2025-09-12 09:35:00,2025-09-12 09:50:00,Marine Roux,1245,Menton,Consultation préalable,15,25,Réalisé,12
2025-09-12 10:07:00,2025-09-12 10:47:00,Emma Roux,1165,Dos,Séance électrolyse,40,110,Réalisé,11
2025-09-13 10:00:00,2025-09-13 10:20:00,Anaïs Robert,1144,Visage,Séance électrolyse,20,65,Réalisé,6
2025-09-13 10:31:00,2025-09-13 11:01:00,Elise André,1186,Lèvres,Séance électrolyse,30,90,Réalisé,5
2025-09-13 11:11:00,2025-09-13 12:26:00,Amina Francois,1231,Maillot,Séance électrolyse,75,180,Réalisé,12
2025-09-15 09:00:00,2025-09-15 09:30:00,Agathe Richard,1198,Lèvres,Séance électrolyse,30,90,Réalisé,12
2025-09-15 09:47:00,2025-09-15 09:57:00,Margaux Dupont,1159,Seins,Séance électrolyse,10,35,Réalisé,8
2025-09-15 10:10:00,2025-09-15 10:35:00,Anaïs David,1172,Doigts,Séance électrolyse,25,75,Réalisé,12
2025-09-15 10:52:00,2025-09-15 11:27:00,Eva Thomas,1185,Nuque,Séance électrolyse,35,100,Réalisé,6
2025-09-15 11:38:00,2025-09-15 12:03:00,Anaïs Thomas,1175,Aisselles,Séance électrolyse,25,75,Réalisé,8
2025-09-15 13:15:00,2025-09-15 13:25:00,Zoé Thomas,1136,Nuque,Séance électrolyse,10,35,Réalisé,18
2025-09-15 13:48:00,2025-09-15 14:43:00,Pauline Francois,1180,Poitrine,Séance électrolyse,55,140,Réalisé,13
2025-09-16 09:00:00,2025-09-16 09:30:00,Camille Bonnet,1235,Lèvres,Séance électrolyse,30,90,Réalisé,5
2025-09-16 09:40:00,2025-09-16 10:05:00,Emma Bertrand,1179,Maillot,Séance électrolyse,25,75,Réalisé,14
2025-09-16 10:24:00,2025-09-16 11:19:00,Pauline Lambert,1204,Menton,Séance électrolyse,55,0,Annulé,5
2025-09-16 11:29:00,2025-09-16 11:54:00,Louise Bertrand,1169,Nuque,Séance électrolyse,25,75,Réalisé,5
2025-09-17 09:00:00,2025-09-17 10:00:00,Zoé Roux,1219,Menton,Séance électrolyse,60,150,Réalisé,14
2025-09-17 10:19:00,2025-09-17 10:34:00,Camille Mercier,1238,Dos,Consultation préalable,15,25,Réalisé,17
2025-09-17 10:56:00,2025-09-17 11:16:00,Agathe Simon,1138,Aisselles,Séance électrolyse,20,65,Réalisé,6
2025-09-17 11:27:00,2025-09-17 12:17:00,Agathe Legrand,1213,Aisselles,Séance électrolyse,50,130,Réalisé,6
2025-09-17 13:15:00,2025-09-17 14:05:00,Camille Dupont,1210,Maillot,Séance électrolyse,50,130,Réalisé,7
2025-09-17 14:17:00,2025-09-17 14:57:00,Eva Robert,1203,Menton,Séance électrolyse,40,110,Réalisé,6
2025-09-17 15:08:00,2025-09-17 15:23:00,Charlotte Girard,1157,Menton,Séance électrolyse,15,50,Réalisé,11
2025-09-18 09:00:00,2025-09-18 09:50:00,Anaïs Robert,1207,Menton,Séance électrolyse,50,130,Réalisé,11
2025-09-18 10:06:00,2025-09-18 11:01:00,Louise Vincent,1222,Menton,Séance électrolyse,55,140,Réalisé,5
2025-09-19 09:00:00,2025-09-19 09:10:00,Julie Vincent,1155,Menton,Séance électrolyse,10,35,Réalisé,8
2025-09-19 09:23:00,2025-09-19 09:38:00,Jade Durand,1250,Poitrine,Consultation préalable,15,25,Réalisé,11
2025-09-19 09:54:00,2025-09-19 10:04:00,Pauline Bertrand,1060,Favoris,Entretien annuel,10,35,Réalisé,12
2025-09-19 10:21:00,2025-09-19 10:36:00,Manon Francois,1248,Aisselles,Consultation préalable,15,25,Réalisé,16
2025-09-20 10:00:00,2025-09-20 10:15:00,Maëlys Richard,1141,Lèvres,Séance électrolyse,15,50,Réalisé,9
2025-09-20 10:29:00,2025-09-20 10:59:00,Pauline Bertrand,1205,Lèvres,Séance électrolyse,30,90,Réalisé,10
2025-09-20 11:14:00,2025-09-20 11:19:00,Amina Martin,1146,Aisselles,Séance électrolyse,5,25,Réalisé,5
2025-09-22 09:00:00,2025-09-22 09:45:00,Maëlys Morel,1171,Maillot,Séance électrolyse,45,120,Réalisé,5
2025-09-22 09:55:00,2025-09-22 10:00:00,Agathe Moreau,1139,Visage,Séance électrolyse,5,0,Annulé,6
2025-09-22 10:11:00,2025-09-22 10:16:00,Jade Lambert,1162,Lèvres,Séance électrolyse,5,25,Réalisé,8
2025-09-22 10:29:00,2025-09-22 11:19:00,Louise Durand,1218,Visage,Séance électrolyse,50,130,Réalisé,6
2025-09-22 11:30:00,2025-09-22 12:00:00,Camille Robert,1200,Ventre,Séance électrolyse,30,90,Réalisé,7
2025-09-22 13:15:00,2025-09-22 13:30:00,Noémie Lambert,1140,Ventre,Séance électrolyse,15,50,Réalisé,5
2025-09-22 13:40:00,2025-09-22 14:30:00,Julie Robert,1233,Visage,Séance électrolyse,50,130,Réalisé,13
2025-09-22 14:48:00,2025-09-22 15:08:00,Agathe Girard,1211,Sourcils,Séance électrolyse,20,65,Réalisé,9
2025-09-23 09:00:00,2025-09-23 09:35:00,Pauline Lambert,1181,Nuque,Séance électrolyse,35,100,Réalisé,9
2025-09-23 09:49:00,2025-09-23 10:14:00,Noémie Michel,1166,Menton,Séance électrolyse,25,75,Réalisé,15
2025-09-23 10:34:00,2025-09-23 10:59:00,Jade Morel,1158,Lèvres,Séance électrolyse,25,75,Réalisé,14
2025-09-23 11:18:00,2025-09-23 11:53:00,Maya Roux,1229,Sourcils,Séance électrolyse,35,100,Réalisé,5
2025-09-23 12:03:00,2025-09-23 12:13:00,Lina Bonnet,1160,Ventre,Séance électrolyse,10,35,Réalisé,7
2025-09-23 13:15:00,2025-09-23 13:30:00,Charlotte Robert,1051,Orteils,Entretien annuel,15,50,Réalisé,12
2025-09-23 13:47:00,2025-09-23 14:02:00,Agathe Petit,1242,Seins,Consultation préalable,15,25,Réalisé,12
2025-09-24 09:00:00,2025-09-24 09:15:00,Charlotte André,1244,Aisselles,Consultation préalable,15,0,Annulé,2
2025-09-24 09:22:00,2025-09-24 09:42:00,Amina Renaud,1225,Doigts,Séance électrolyse,20,65,Réalisé,5
2025-09-24 09:52:00,2025-09-24 10:27:00,Sarah Martin,1209,Ventre,Séance électrolyse,35,100,Réalisé,5
2025-09-24 10:37:00,2025-09-24 10:47:00,Emma Dupont,1161,Menton,Séance électrolyse,10,0,Annulé,4
2025-09-24 10:56:00,2025-09-24 11:11:00,Noémie Morel,1241,Visage,Consultation préalable,15,0,Annulé,7
2025-09-25 09:00:00,2025-09-25 09:35:00,Elise Bonnet,1216,Lèvres,Séance électrolyse,35,100,Réalisé,9
2025-09-25 09:49:00,2025-09-25 10:39:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,50,130,Réalisé,7
2025-09-25 10:51:00,2025-09-25 11:31:00,Nina Dupont,1192,Poitrine,Séance électrolyse,40,110,Réalisé,15
2025-09-25 11:51:00,2025-09-25 12:06:00,Inès Morel,1237,Maillot,Consultation préalable,15,0,Annulé,8
2025-09-26 09:00:00,2025-09-26 09:15:00,Louise Bernard,1251,Sourcils,Consultation préalable,15,25,Réalisé,5
2025-09-26 09:25:00,2025-09-26 10:25:00,Clara Simon,1221,Nuque,Séance électrolyse,60,150,Réalisé,9
2025-09-27 10:00:00,2025-09-27 10:40:00,Lucie Dupont,1188,Visage,Séance électrolyse,40,0,Annulé,2
2025-09-27 10:47:00,2025-09-27 11:17:00,Chloé Dupont,1194,Menton,Séance électrolyse,30,90,Réalisé,9
2025-09-27 11:31:00,2025-09-27 12:11:00,Eva Simon,1193,Ventre,Séance électrolyse,40,110,Réalisé,5
2025-09-27 12:21:00,2025-09-27 12:41:00,Maëlys Mercier,1189,Favoris,Séance électrolyse,20,65,Réalisé,11
2025-09-27 12:57:00,2025-09-27 13:12:00,Julie Bernard,1243,Menton,Consultation préalable,15,25,Réalisé,5
2025-09-29 09:00:00,2025-09-29 09:25:00,Clara Francois,1201,Maillot,Séance électrolyse,25,75,Réalisé,13
2025-09-29 09:43:00,2025-09-29 10:08:00,Camille Bertrand,1182,Menton,Séance électrolyse,25,0,No-show,5
2025-09-29 10:18:00,2025-09-29 10:58:00,Emma Bertrand,1190,Menton,Séance électrolyse,40,110,Réalisé,6
2025-09-29 13:15:00,2025-09-29 14:45:00,Anaïs Francois,1226,Poitrine,Séance électrolyse,90,220,Réalisé,11
2025-09-29 15:01:00,2025-09-29 15:16:00,Julie Bertrand,1246,Lèvres,Consultation préalable,15,25,Réalisé,16
2025-09-29 15:37:00,2025-09-29 16:17:00,Agathe Martin,1167,Dos,Séance électrolyse,40,110,Réalisé,5
2025-09-29 16:27:00,2025-09-29 17:02:00,Océane Legrand,1206,Nuque,Séance électrolyse,35,100,Réalisé,6
2025-09-30 09:00:00,2025-09-30 09:20:00,Manon Legrand,1187,Orteils,Séance électrolyse,20,65,Réalisé,16
2025-09-30 09:41:00,2025-09-30 09:51:00,Louise Roux,1151,Poitrine,Séance électrolyse,10,35,Réalisé,7
2025-09-30 10:03:00,2025-09-30 10:33:00,Margaux Dubois,1164,Aisselles,Séance électrolyse,30,0,No-show,5
2025-09-30 10:43:00,2025-09-30 11:38:00,Alice Dupont,1202,Maillot,Séance électrolyse,55,0,Annulé,7
2025-09-30 13:15:00,2025-09-30 13:55:00,Nina Lambert,1230,Lèvres,Séance électrolyse,40,0,No-show,7
2025-09-30 14:07:00,2025-09-30 15:02:00,Nina Lambert,1223,Menton,Séance électrolyse,55,140,Réalisé,13
2025-09-30 15:20:00,2025-09-30 16:05:00,Julie Vincent,1208,Aisselles,Séance électrolyse,45,0,No-show,8
2025-10-01 09:00:00,2025-10-01 09:15:00,Marine Vincent,1262,Menton,Consultation préalable,15,25,Réalisé,12
2025-10-01 09:32:00,2025-10-01 10:27:00,Emma Martin,1217,Menton,Séance électrolyse,55,140,Réalisé,12
2025-10-02 09:00:00,2025-10-02 09:50:00,Alice Lefèvre,1196,Dos,Séance électrolyse,50,130,Réalisé,7
2025-10-02 10:02:00,2025-10-02 11:17:00,Marine Robert,1232,Poitrine,Séance électrolyse,75,180,Réalisé,18
2025-10-02 13:15:00,2025-10-02 13:55:00,Clara Lambert,1228,Lèvres,Séance électrolyse,40,110,Réalisé,11
2025-10-02 14:11:00,2025-10-02 14:36:00,Sarah Garcia,1214,Doigts,Séance électrolyse,25,0,No-show,7
2025-10-02 14:48:00,2025-10-02 15:18:00,Amina Girard,1183,Menton,Séance électrolyse,30,90,Réalisé,9
2025-10-03 09:00:00,2025-10-03 10:00:00,Alice André,1227,Seins,Séance électrolyse,60,150,Réalisé,9
2025-10-03 10:14:00,2025-10-03 10:39:00,Jade Mercier,1220,Menton,Séance électrolyse,25,75,Réalisé,13
2025-10-03 10:57:00,2025-10-03 11:12:00,Pauline Roux,1259,Ventre,Consultation préalable,15,25,Réalisé,5
2025-10-03 11:22:00,2025-10-03 11:37:00,Lina Petit,1252,Aisselles,Consultation préalable,15,25,Réalisé,13
2025-10-04 10:00:00,2025-10-04 11:00:00,Marine Roux,1234,Nuque,Séance électrolyse,60,150,Réalisé,11
2025-10-04 11:16:00,2025-10-04 11:51:00,Agathe Lefèvre,1195,Menton,Séance électrolyse,35,100,Réalisé,11
2025-10-06 09:00:00,2025-10-06 09:10:00,Lina Roux,1156,Seins,Séance électrolyse,10,35,Réalisé,15
2025-10-06 09:30:00,2025-10-06 10:00:00,Agathe Thomas,1197,Menton,Séance électrolyse,30,90,Réalisé,13
2025-10-06 10:18:00,2025-10-06 11:48:00,Sarah Bernard,1224,Dos,Séance électrolyse,90,220,Réalisé,5
2025-10-06 13:15:00,2025-10-06 14:05:00,Hana Durand,1215,Aisselles,Séance électrolyse,50,130,Réalisé,8
2025-10-06 14:18:00,2025-10-06 15:33:00,Amina Francois,1231,Maillot,Séance électrolyse,75,180,Réalisé,12
2025-10-07 09:00:00,2025-10-07 09:10:00,Hana Thomas,1149,Ventre,Séance électrolyse,10,35,Réalisé,15
2025-10-07 09:30:00,2025-10-07 09:50:00,Lina Roux,1147,Nuque,Séance électrolyse,20,65,Réalisé,12
2025-10-07 10:07:00,2025-10-07 10:32:00,Jade Petit,1176,Menton,Séance électrolyse,25,75,Réalisé,13
2025-10-08 09:00:00,2025-10-08 10:15:00,Margaux Robert,1239,Maillot,Séance électrolyse,75,180,Réalisé,11
2025-10-08 10:31:00,2025-10-08 11:16:00,Manon Roux,1212,Menton,Séance électrolyse,45,120,Réalisé,14
2025-10-08 11:35:00,2025-10-08 11:55:00,Margaux Legrand,1173,Doigts,Séance électrolyse,20,0,No-show,5
2025-10-08 13:15:00,2025-10-08 13:40:00,Zoé Girard,1148,Lèvres,Séance électrolyse,25,75,Réalisé,5
2025-10-08 13:50:00,2025-10-08 14:15:00,Agathe Michel,1174,Lèvres,Séance électrolyse,25,75,Réalisé,6
2025-10-09 09:00:00,2025-10-09 09:40:00,Camille Bonnet,1235,Lèvres,Séance électrolyse,40,0,Annulé,4
2025-10-09 09:49:00,2025-10-09 10:24:00,Jade Bertrand,1177,Lèvres,Séance électrolyse,35,0,Annulé,4
2025-10-09 10:33:00,2025-10-09 11:18:00,Inès Robert,1199,Aisselles,Séance électrolyse,45,120,Réalisé,15
2025-10-10 09:00:00,2025-10-10 09:30:00,Louise Durand,1170,Aisselles,Séance électrolyse,30,90,Réalisé,9
2025-10-11 10:00:00,2025-10-11 10:25:00,Lucie Renaud,1163,Menton,Séance électrolyse,25,75,Réalisé,11
2025-10-13 09:00:00,2025-10-13 09:55:00,Zoé Roux,1219,Menton,Séance électrolyse,55,140,Réalisé,11
2025-10-13 10:11:00,2025-10-13 11:01:00,Louise Vincent,1222,Menton,Séance électrolyse,50,130,Réalisé,8
2025-10-13 13:15:00,2025-10-13 14:45:00,Julie Bernard,1249,Dos,Séance électrolyse,90,220,Réalisé,8
2025-10-13 14:58:00,2025-10-13 15:48:00,Maya Richard,1191,Poitrine,Séance électrolyse,50,130,Réalisé,13
2025-10-13 16:06:00,2025-10-13 16:26:00,Clara Dupont,1056,Aisselles,Entretien annuel,20,65,Réalisé,5
2025-10-13 16:36:00,2025-10-13 16:51:00,Louise David,1261,Seins,Consultation préalable,15,25,Réalisé,11
2025-10-14 09:00:00,2025-10-14 09:35:00,Emma Simon,1178,Menton,Séance électrolyse,35,100,Réalisé,12
2025-10-14 09:52:00,2025-10-14 10:07:00,Amina Thomas,1256,Ventre,Consultation préalable,15,25,Réalisé,5
2025-10-15 09:00:00,2025-10-15 09:50:00,Agathe Legrand,1213,Aisselles,Séance électrolyse,50,130,Réalisé,13
2025-10-15 10:08:00,2025-10-15 10:38:00,Agathe Richard,1198,Lèvres,Séance électrolyse,30,90,Réalisé,8
2025-10-15 13:15:00,2025-10-15 15:15:00,Inès Robert,1240,Dos,Séance électrolyse,120,280,Réalisé,13
2025-10-15 15:33:00,2025-10-15 16:33:00,Julie Robert,1233,Visage,Séance électrolyse,60,150,Réalisé,12
2025-10-15 16:50:00,2025-10-15 17:25:00,Camille Dupont,1210,Maillot,Séance électrolyse,35,100,Réalisé,9
2025-10-15 17:39:00,2025-10-15 18:19:00,Elise André,1186,Lèvres,Séance électrolyse,40,110,Réalisé,9
2025-10-16 09:00:00,2025-10-16 09:40:00,Pauline Lambert,1204,Menton,Séance électrolyse,40,0,Annulé,4
2025-10-16 09:49:00,2025-10-16 10:39:00,Margaux Mercier,1247,Menton,Séance électrolyse,50,130,Réalisé,13
2025-10-16 10:57:00,2025-10-16 11:27:00,Maya Roux,1229,Sourcils,Séance électrolyse,30,0,Annulé,2
2025-10-17 09:00:00,2025-10-17 09:50:00,Marine Roux,1245,Menton,Séance électrolyse,50,130,Réalisé,8
2025-10-17 10:03:00,2025-10-17 10:43:00,Alice Mercier,1236,Lèvres,Séance électrolyse,40,110,Réalisé,12
2025-10-17 11:00:00,2025-10-17 11:05:00,Anaïs Legrand,1152,Aisselles,Séance électrolyse,5,0,Annulé,4
2025-10-17 11:14:00,2025-10-17 11:44:00,Amina Renaud,1225,Doigts,Séance électrolyse,30,0,Annulé,5
2025-10-18 10:00:00,2025-10-18 10:10:00,Lina Dubois,1154,Lèvres,Séance électrolyse,10,35,Réalisé,8
2025-10-18 10:23:00,2025-10-18 11:13:00,Anaïs Robert,1207,Menton,Séance électrolyse,50,130,Réalisé,5
2025-10-18 11:23:00,2025-10-18 11:48:00,Camille Dupont,1168,Maillot,Séance électrolyse,25,75,Réalisé,10
2025-10-18 12:03:00,2025-10-18 12:43:00,Eva Robert,1203,Menton,Séance électrolyse,40,110,Réalisé,9
2025-10-20 09:00:00,2025-10-20 09:10:00,Inès Michel,1153,Seins,Séance électrolyse,10,35,Réalisé,13
2025-10-20 09:28:00,2025-10-20 09:53:00,Eva Thomas,1185,Nuque,Séance électrolyse,25,75,Réalisé,12
2025-10-20 10:10:00,2025-10-20 10:25:00,Anaïs Thomas,1175,Aisselles,Séance électrolyse,15,50,Réalisé,9
2025-10-20 10:39:00,2025-10-20 11:24:00,Louise Durand,1218,Visage,Séance électrolyse,45,120,Réalisé,9
2025-10-20 11:38:00,2025-10-20 12:18:00,Pauline Francois,1180,Poitrine,Séance électrolyse,40,110,Réalisé,9
2025-10-21 09:00:00,2025-10-21 09:55:00,Clara Simon,1221,Nuque,Séance électrolyse,55,140,Réalisé,13
2025-10-21 10:13:00,2025-10-21 10:33:00,Chloé Bernard,1066,Nuque,Entretien annuel,20,65,Réalisé,12
2025-10-21 10:50:00,2025-10-21 11:05:00,Pauline Roux,1258,Poitrine,Consultation préalable,15,25,Réalisé,11
2025-10-21 11:21:00,2025-10-21 11:46:00,Emma Roux,1165,Dos,Séance électrolyse,25,75,Réalisé,9
2025-10-21 12:00:00,2025-10-21 12:15:00,Margaux Bertrand,1263,Doigts,Consultation préalable,15,25,Réalisé,13
2025-10-21 13:15:00,2025-10-21 13:35:00,Maëlys Bonnet,1150,Visage,Séance électrolyse,20,0,Annulé,5
2025-10-21 13:45:00,2025-10-21 14:10:00,Anaïs David,1172,Doigts,Séance électrolyse,25,75,Réalisé,15
2025-10-21 14:30:00,2025-10-21 15:00:00,Louise Bertrand,1169,Nuque,Séance électrolyse,30,90,Réalisé,6
2025-10-21 15:11:00,2025-10-21 15:46:00,Emma Bertrand,1179,Maillot,Séance électrolyse,35,100,Réalisé,13
2025-10-22 09:00:00,2025-10-22 09:30:00,Pauline Bertrand,1205,Lèvres,Séance électrolyse,30,90,Réalisé,15
2025-10-22 09:50:00,2025-10-22 10:00:00,Maëlys André,1065,Aisselles,Entretien annuel,10,35,Réalisé,5
2025-10-22 10:10:00,2025-10-22 10:25:00,Alice Simon,1257,Maillot,Consultation préalable,15,25,Réalisé,5
2025-10-22 10:35:00,2025-10-22 12:05:00,Anaïs Francois,1226,Poitrine,Séance électrolyse,90,220,Réalisé,9
2025-10-22 13:15:00,2025-10-22 15:15:00,Camille Mercier,1238,Dos,Séance électrolyse,120,280,Réalisé,9
2025-10-22 15:29:00,2025-10-22 15:44:00,Agathe Girard,1211,Sourcils,Séance électrolyse,15,50,Réalisé,13
2025-10-22 16:02:00,2025-10-22 16:17:00,Emma Leroy,1260,Lèvres,Consultation préalable,15,0,No-show,10
2025-10-23 09:00:00,2025-10-23 09:25:00,Sarah Martin,1209,Ventre,Séance électrolyse,25,75,Réalisé,11
2025-10-23 09:41:00,2025-10-23 10:21:00,Nina Lambert,1230,Lèvres,Séance électrolyse,40,110,Réalisé,13
2025-10-23 10:39:00,2025-10-23 10:54:00,Julie Martin,1254,Visage,Consultation préalable,15,25,Réalisé,13
2025-10-24 09:00:00,2025-10-24 09:50:00,Manon Francois,1248,Aisselles,Séance électrolyse,50,130,Réalisé,5
2025-10-24 10:00:00,2025-10-24 11:30:00,Jade Durand,1250,Poitrine,Séance électrolyse,90,220,Réalisé,13
2025-10-25 10:00:00,2025-10-25 10:25:00,Elise Bonnet,1216,Lèvres,Séance électrolyse,25,75,Réalisé,6
2025-10-25 10:36:00,2025-10-25 11:11:00,Clara Lambert,1228,Lèvres,Séance électrolyse,35,0,Annulé,7
2025-10-27 09:00:00,2025-10-27 09:10:00,Margaux Dupont,1159,Seins,Séance électrolyse,10,0,Annulé,6
2025-10-27 09:21:00,2025-10-27 10:36:00,Alice André,1227,Seins,Séance électrolyse,75,0,Annulé,6
2025-10-27 10:47:00,2025-10-27 12:02:00,Marine Robert,1232,Poitrine,Séance électrolyse,75,180,Réalisé,9
2025-10-27 13:15:00,2025-10-27 13:45:00,Camille Robert,1200,Ventre,Séance électrolyse,30,90,Réalisé,6
2025-10-27 13:56:00,2025-10-27 14:41:00,Nina Lambert,1223,Menton,Séance électrolyse,45,120,Réalisé,9
2025-10-28 09:00:00,2025-10-28 09:35:00,Emma Martin,1217,Menton,Séance électrolyse,35,0,Annulé,3
2025-10-28 09:43:00,2025-10-28 10:28:00,Agathe Petit,1242,Seins,Séance électrolyse,45,120,Réalisé,10
2025-10-28 10:43:00,2025-10-28 11:08:00,Maëlys Morel,1171,Maillot,Séance électrolyse,25,75,Réalisé,5
2025-10-28 11:18:00,2025-10-28 11:28:00,Julie Vincent,1155,Menton,Séance électrolyse,10,35,Réalisé,7
2025-10-28 11:40:00,2025-10-28 12:15:00,Pauline Lambert,1181,Nuque,Séance électrolyse,35,100,Réalisé,8
2025-10-29 09:00:00,2025-10-29 09:55:00,Marine Roux,1234,Nuque,Séance électrolyse,55,140,Réalisé,5
2025-10-29 10:05:00,2025-10-29 10:20:00,Charlotte Girard,1157,Menton,Séance électrolyse,15,50,Réalisé,14
2025-10-29 10:39:00,2025-10-29 10:54:00,Marine David,1253,Maillot,Consultation préalable,15,25,Réalisé,5
2025-10-29 11:04:00,2025-10-29 11:59:00,Charlotte André,1244,Aisselles,Séance électrolyse,55,0,No-show,8
2025-10-29 13:15:00,2025-10-29 14:05:00,Noémie Morel,1241,Visage,Séance électrolyse,50,0,Annulé,6
2025-10-30 09:00:00,2025-10-30 09:35:00,Nina Dupont,1192,Poitrine,Séance électrolyse,35,100,Réalisé,10
2025-10-30 09:50:00,2025-10-30 10:10:00,Julie Vincent,1208,Aisselles,Séance électrolyse,20,65,Réalisé,5
2025-10-30 10:20:00,2025-10-30 11:20:00,Inès Morel,1237,Maillot,Séance électrolyse,60,150,Réalisé,11
2025-10-30 13:15:00,2025-10-30 14:00:00,Océane Legrand,1206,Nuque,Séance électrolyse,45,120,Réalisé,11
2025-10-30 14:16:00,2025-10-30 14:56:00,Anaïs Dupont,1184,Maillot,Séance électrolyse,40,110,Réalisé,15
2025-10-30 15:16:00,2025-10-30 15:31:00,Lina Francois,1255,Dos,Consultation préalable,15,25,Réalisé,19
2025-10-31 09:00:00,2025-10-31 10:00:00,Margaux Robert,1239,Maillot,Séance électrolyse,60,150,Réalisé,9
2025-10-31 10:14:00,2025-10-31 11:04:00,Amina Francois,1231,Maillot,Séance électrolyse,50,130,Réalisé,5
2025-10-31 11:14:00,2025-10-31 11:44:00,Louise Bernard,1251,Sourcils,Séance électrolyse,30,90,Réalisé,5
2025-10-31 13:15:00,2025-10-31 14:00:00,Jade Mercier,1220,Menton,Séance électrolyse,45,120,Réalisé,9
2025-11-01 10:00:00,2025-11-01 10:50:00,Alice Dupont,1202,Maillot,Séance électrolyse,50,130,Réalisé,9
2025-11-01 11:04:00,2025-11-01 11:39:00,Eva Simon,1193,Ventre,Séance électrolyse,35,100,Réalisé,11
2025-11-01 11:55:00,2025-11-01 12:55:00,Julie Bernard,1243,Menton,Séance électrolyse,60,150,Réalisé,5
2025-11-01 13:05:00,2025-11-01 13:25:00,Chloé Dupont,1194,Menton,Séance électrolyse,20,65,Réalisé,5
2025-11-01 13:35:00,2025-11-01 13:50:00,Sarah Garcia,1214,Doigts,Séance électrolyse,15,50,Réalisé,5
2025-11-01 14:00:00,2025-11-01 14:10:00,Maëlys Mercier,1189,Favoris,Séance électrolyse,10,35,Réalisé,9
2025-11-01 14:24:00,2025-11-01 14:34:00,Noémie Michel,1166,Menton,Séance électrolyse,10,35,Réalisé,16
2025-11-03 09:00:00,2025-11-03 09:35:00,Lucie Dupont,1188,Visage,Séance électrolyse,35,100,Réalisé,9
2025-11-03 09:49:00,2025-11-03 11:19:00,Sarah Bernard,1224,Dos,Séance électrolyse,90,220,Réalisé,7
2025-11-03 11:31:00,2025-11-03 12:01:00,Emma Bertrand,1190,Menton,Séance électrolyse,30,0,Annulé,3
2025-11-03 13:15:00,2025-11-03 13:45:00,Clara Francois,1201,Maillot,Séance électrolyse,30,90,Réalisé,15
2025-11-03 14:05:00,2025-11-03 14:50:00,Hana Durand,1215,Aisselles,Séance électrolyse,45,120,Réalisé,12
2025-11-03 15:07:00,2025-11-03 15:22:00,Jade Lambert,1162,Lèvres,Séance électrolyse,15,50,Réalisé,12
2025-11-03 15:39:00,2025-11-03 16:19:00,Julie Bertrand,1246,Lèvres,Séance électrolyse,40,110,Réalisé,8
2025-11-03 16:32:00,2025-11-03 17:07:00,Camille Bonnet,1235,Lèvres,Séance électrolyse,35,100,Réalisé,7
2025-11-03 17:19:00,2025-11-03 17:34:00,Clara André,1069,Nuque,Entretien annuel,15,50,Réalisé,11
2025-11-04 09:00:00,2025-11-04 09:25:00,Jade Morel,1158,Lèvres,Séance électrolyse,25,75,Réalisé,10
2025-11-04 09:40:00,2025-11-04 10:05:00,Camille Bertrand,1182,Menton,Séance électrolyse,25,0,Annulé,4
2025-11-04 10:14:00,2025-11-04 10:54:00,Alice Lefèvre,1196,Dos,Séance électrolyse,40,110,Réalisé,6
2025-11-04 11:05:00,2025-11-04 11:15:00,Manon Legrand,1187,Orteils,Séance électrolyse,10,35,Réalisé,15
2025-11-04 11:35:00,2025-11-04 11:40:00,Lina Bonnet,1160,Ventre,Séance électrolyse,5,25,Réalisé,12
2025-11-05 09:00:00,2025-11-05 09:05:00,Emma Dupont,1161,Menton,Séance électrolyse,5,25,Réalisé,6
2025-11-05 09:16:00,2025-11-05 09:31:00,Elise David,1270,Lèvres,Consultation préalable,15,0,No-show,11
2025-11-05 09:47:00,2025-11-05 10:02:00,Maëlys Roux,1265,Favoris,Consultation préalable,15,25,Réalisé,6
2025-11-05 10:13:00,2025-11-05 11:13:00,Marine Vincent,1262,Menton,Séance électrolyse,60,150,Réalisé,10
2025-11-05 13:15:00,2025-11-05 14:45:00,Julie Bernard,1249,Dos,Séance électrolyse,90,220,Réalisé,5
2025-11-06 09:00:00,2025-11-06 09:15:00,Chloé André,1274,Menton,Consultation préalable,15,25,Réalisé,6
2025-11-06 09:26:00,2025-11-06 10:01:00,Amina Girard,1183,Menton,Séance électrolyse,35,0,Annulé,5
2025-11-06 10:11:00,2025-11-06 10:26:00,Jade Garcia,1275,Lèvres,Consultation préalable,15,25,Réalisé,9
2025-11-07 09:00:00,2025-11-07 09:15:00,Margaux Petit,1278,Nuque,Consultation préalable,15,25,Réalisé,13
